Year,Month_Num,Month_Name,Quarter,Region,Product_ID,Product_Name,Category,Budgeted_Revenue,Budgeted_COGS,Budgeted_GP,Budgeted_Units
2023,1,January,Q1,West,P002,Wireless Mouse,Electronics,20720.33,8288.13,12432.2,300
2023,1,January,Q1,Central,P002,Wireless Mouse,Electronics,11167.56,4467.02,6700.54,162
2023,1,January,Q1,North,P003,Office Chair,Furniture,18373.52,10105.44,8268.08,98
2023,1,January,Q1,South,P003,Office Chair,Furniture,15150.17,8332.59,6817.58,195
2023,1,January,Q1,East,P003,Office Chair,Furniture,10863.48,5974.91,4888.57,159
2023,1,January,Q1,West,P003,Office Chair,Furniture,9600.53,5280.29,4320.24,114
2023,1,January,Q1,Central,P003,Office Chair,Furniture,25288.26,13908.54,11379.72,54
2023,1,January,Q1,North,P004,Standing Desk,Furniture,22394.7,12988.93,9405.77,235
2023,1,January,Q1,South,P004,Standing Desk,Furniture,17294.73,10030.94,7263.79,74
2023,1,January,Q1,East,P004,Standing Desk,Furniture,16661.34,9663.58,6997.76,227
2023,1,January,Q1,West,P004,Standing Desk,Furniture,6470.12,3752.67,2717.45,297
2023,1,January,Q1,Central,P004,Standing Desk,Furniture,28399.63,16471.79,11927.84,153
2023,1,January,Q1,North,P005,Monitor 27inch,Electronics,25694.32,12333.27,13361.05,126
2023,1,January,Q1,South,P005,Monitor 27inch,Electronics,38013.51,18246.48,19767.03,139
2023,1,January,Q1,East,P005,Monitor 27inch,Electronics,10590.69,5083.53,5507.16,131
2023,1,January,Q1,West,P005,Monitor 27inch,Electronics,8164.97,3919.19,4245.78,24
2023,1,January,Q1,Central,P005,Monitor 27inch,Electronics,35684.71,17128.66,18556.05,286
2023,1,January,Q1,North,P006,Accounting Software,Software,27430.88,5486.18,21944.7,43
2023,1,January,Q1,South,P006,Accounting Software,Software,33252.89,6650.58,26602.31,176
2023,1,January,Q1,East,P006,Accounting Software,Software,30138.8,6027.76,24111.04,295
2023,1,January,Q1,West,P006,Accounting Software,Software,31522.16,6304.43,25217.73,162
2023,1,January,Q1,Central,P006,Accounting Software,Software,7087.36,1417.47,5669.89,110
2023,1,January,Q1,North,P007,ERP License,Software,10913.98,1964.52,8949.46,116
2023,1,January,Q1,South,P007,ERP License,Software,26784.42,4821.2,21963.22,67
2023,1,January,Q1,East,P007,ERP License,Software,30382.85,5468.91,24913.94,52
2023,1,January,Q1,West,P007,ERP License,Software,9679.22,1742.26,7936.96,130
2023,1,January,Q1,Central,P007,ERP License,Software,32844.77,5912.06,26932.71,239
2023,1,January,Q1,North,P008,Mechanical Keyboard,Electronics,29889.97,12553.79,17336.18,89
2023,1,January,Q1,South,P008,Mechanical Keyboard,Electronics,11949.17,5018.65,6930.52,135
2023,1,January,Q1,East,P008,Mechanical Keyboard,Electronics,25183.26,10576.97,14606.29,112
2023,1,January,Q1,West,P008,Mechanical Keyboard,Electronics,22236.5,9339.33,12897.17,107
2023,1,January,Q1,Central,P008,Mechanical Keyboard,Electronics,15704.93,6596.07,9108.86,158
2023,1,January,Q1,North,P009,Webcam HD,Electronics,11414.36,5022.32,6392.04,288
2023,1,January,Q1,South,P009,Webcam HD,Electronics,20180.88,8879.59,11301.29,51
2023,1,January,Q1,East,P009,Webcam HD,Electronics,32077.0,14113.88,17963.12,145
2023,1,January,Q1,West,P009,Webcam HD,Electronics,16747.26,7368.79,9378.47,242
2023,1,January,Q1,Central,P009,Webcam HD,Electronics,24042.71,10578.79,13463.92,27
2023,1,January,Q1,North,P010,Headset Pro,Electronics,11861.43,5456.26,6405.17,71
2023,1,January,Q1,South,P010,Headset Pro,Electronics,22992.91,10576.74,12416.17,106
2023,1,January,Q1,East,P010,Headset Pro,Electronics,24199.58,11131.81,13067.77,158
2023,1,January,Q1,West,P010,Headset Pro,Electronics,14474.33,6658.19,7816.14,35
2023,1,January,Q1,Central,P010,Headset Pro,Electronics,15579.38,7166.51,8412.87,145
2023,2,February,Q1,North,P001,Laptop Pro 15,Electronics,25241.01,13125.33,12115.68,177
2023,2,February,Q1,South,P001,Laptop Pro 15,Electronics,32414.93,16855.76,15559.17,66
2023,2,February,Q1,East,P001,Laptop Pro 15,Electronics,12403.94,6450.05,5953.89,283
2023,2,February,Q1,West,P001,Laptop Pro 15,Electronics,33007.17,17163.73,15843.44,192
2023,2,February,Q1,Central,P001,Laptop Pro 15,Electronics,34036.1,17698.77,16337.33,24
2023,2,February,Q1,North,P002,Wireless Mouse,Electronics,21174.03,8469.61,12704.42,273
2023,2,February,Q1,South,P002,Wireless Mouse,Electronics,25338.99,10135.6,15203.39,296
2023,2,February,Q1,East,P002,Wireless Mouse,Electronics,9715.06,3886.02,5829.04,259
2023,2,February,Q1,West,P002,Wireless Mouse,Electronics,6747.89,2699.16,4048.73,88
2023,2,February,Q1,Central,P002,Wireless Mouse,Electronics,25626.1,10250.44,15375.66,67
2023,2,February,Q1,North,P003,Office Chair,Furniture,8013.71,4407.54,3606.17,111
2023,2,February,Q1,South,P003,Office Chair,Furniture,31088.45,17098.65,13989.8,56
2023,2,February,Q1,East,P003,Office Chair,Furniture,6171.61,3394.39,2777.22,182
2023,2,February,Q1,West,P003,Office Chair,Furniture,27953.24,15374.28,12578.96,156
2023,2,February,Q1,Central,P003,Office Chair,Furniture,16797.92,9238.86,7559.06,109
2023,2,February,Q1,North,P004,Standing Desk,Furniture,7187.84,4168.95,3018.89,109
2023,2,February,Q1,South,P004,Standing Desk,Furniture,19921.14,11554.26,8366.88,215
2023,2,February,Q1,East,P004,Standing Desk,Furniture,32531.75,18868.41,13663.34,236
2023,2,February,Q1,West,P004,Standing Desk,Furniture,16881.18,9791.08,7090.1,197
2023,2,February,Q1,Central,P004,Standing Desk,Furniture,17980.51,10428.7,7551.81,216
2023,2,February,Q1,North,P005,Monitor 27inch,Electronics,10137.36,4865.93,5271.43,67
2023,2,February,Q1,South,P005,Monitor 27inch,Electronics,9225.2,4428.1,4797.1,297
2023,2,February,Q1,East,P005,Monitor 27inch,Electronics,17370.02,8337.61,9032.41,28
2023,2,February,Q1,West,P005,Monitor 27inch,Electronics,20077.08,9637.0,10440.08,176
2023,2,February,Q1,Central,P005,Monitor 27inch,Electronics,12429.15,5965.99,6463.16,96
2023,2,February,Q1,North,P006,Accounting Software,Software,20710.12,4142.02,16568.1,237
2023,2,February,Q1,South,P006,Accounting Software,Software,16039.64,3207.93,12831.71,116
2023,2,February,Q1,East,P006,Accounting Software,Software,21604.49,4320.9,17283.59,123
2023,2,February,Q1,West,P006,Accounting Software,Software,24837.82,4967.56,19870.26,295
2023,2,February,Q1,Central,P006,Accounting Software,Software,20718.63,4143.73,16574.9,151
2023,2,February,Q1,North,P007,ERP License,Software,17901.5,3222.27,14679.23,72
2023,2,February,Q1,South,P007,ERP License,Software,37097.49,6677.55,30419.94,150
2023,2,February,Q1,East,P007,ERP License,Software,7010.82,1261.95,5748.87,205
2023,2,February,Q1,West,P007,ERP License,Software,21508.35,3871.5,17636.85,147
2023,2,February,Q1,Central,P007,ERP License,Software,37412.76,6734.3,30678.46,88
2023,2,February,Q1,North,P008,Mechanical Keyboard,Electronics,38638.16,16228.03,22410.13,30
2023,2,February,Q1,South,P008,Mechanical Keyboard,Electronics,31475.32,13219.63,18255.69,194
2023,2,February,Q1,East,P008,Mechanical Keyboard,Electronics,6093.14,2559.12,3534.02,197
2023,2,February,Q1,West,P008,Mechanical Keyboard,Electronics,16422.24,6897.34,9524.9,287
2023,2,February,Q1,Central,P008,Mechanical Keyboard,Electronics,28609.16,12015.85,16593.31,265
2023,2,February,Q1,North,P009,Webcam HD,Electronics,4748.74,2089.45,2659.29,238
2023,2,February,Q1,South,P009,Webcam HD,Electronics,30613.63,13470.0,17143.63,127
2023,2,February,Q1,East,P009,Webcam HD,Electronics,25504.7,11222.07,14282.63,260
2023,2,February,Q1,West,P009,Webcam HD,Electronics,28968.82,12746.28,16222.54,152
2023,2,February,Q1,Central,P009,Webcam HD,Electronics,31447.29,13836.81,17610.48,287
2023,2,February,Q1,North,P010,Headset Pro,Electronics,15315.4,7045.08,8270.32,194
2023,2,February,Q1,South,P010,Headset Pro,Electronics,20400.05,9384.02,11016.03,280
2023,2,February,Q1,East,P010,Headset Pro,Electronics,32043.41,14739.97,17303.44,160
2023,2,February,Q1,West,P010,Headset Pro,Electronics,24102.03,11086.93,13015.1,225
2023,2,February,Q1,Central,P010,Headset Pro,Electronics,29094.8,13383.61,15711.19,242
2023,3,March,Q1,North,P001,Laptop Pro 15,Electronics,31679.83,16473.51,15206.32,295
2023,3,March,Q1,South,P001,Laptop Pro 15,Electronics,20819.34,10826.06,9993.28,229
2023,3,March,Q1,East,P001,Laptop Pro 15,Electronics,10906.67,5671.47,5235.2,31
2023,3,March,Q1,West,P001,Laptop Pro 15,Electronics,32539.15,16920.36,15618.79,63
2023,3,March,Q1,Central,P001,Laptop Pro 15,Electronics,21509.15,11184.76,10324.39,62
2023,3,March,Q1,North,P002,Wireless Mouse,Electronics,9052.63,3621.05,5431.58,130
2023,3,March,Q1,South,P002,Wireless Mouse,Electronics,36181.4,14472.56,21708.84,249
2023,3,March,Q1,East,P002,Wireless Mouse,Electronics,10640.79,4256.32,6384.47,265
2023,3,March,Q1,West,P002,Wireless Mouse,Electronics,26561.69,10624.68,15937.01,186
2023,3,March,Q1,Central,P002,Wireless Mouse,Electronics,5152.62,2061.05,3091.57,59
2023,3,March,Q1,North,P003,Office Chair,Furniture,40778.18,22428.0,18350.18,236
2023,3,March,Q1,South,P003,Office Chair,Furniture,6223.47,3422.91,2800.56,216
2023,3,March,Q1,East,P003,Office Chair,Furniture,37167.74,20442.26,16725.48,153
2023,3,March,Q1,West,P003,Office Chair,Furniture,15054.11,8279.76,6774.35,126
2023,3,March,Q1,Central,P003,Office Chair,Furniture,28619.9,15740.95,12878.95,242
2023,3,March,Q1,North,P004,Standing Desk,Furniture,36690.26,21280.35,15409.91,162
2023,3,March,Q1,South,P004,Standing Desk,Furniture,26297.34,15252.46,11044.88,28
2023,3,March,Q1,East,P004,Standing Desk,Furniture,27464.01,15929.13,11534.88,229
2023,3,March,Q1,West,P004,Standing Desk,Furniture,18941.0,10985.78,7955.22,179
2023,3,March,Q1,Central,P004,Standing Desk,Furniture,6490.0,3764.2,2725.8,155
2023,3,March,Q1,North,P005,Monitor 27inch,Electronics,16945.3,8133.74,8811.56,242
2023,3,March,Q1,South,P005,Monitor 27inch,Electronics,8948.93,4295.49,4653.44,294
2023,3,March,Q1,East,P005,Monitor 27inch,Electronics,16198.53,7775.29,8423.24,248
2023,3,March,Q1,West,P005,Monitor 27inch,Electronics,11521.59,5530.36,5991.23,37
2023,3,March,Q1,Central,P005,Monitor 27inch,Electronics,12559.14,6028.39,6530.75,143
2023,3,March,Q1,North,P006,Accounting Software,Software,37625.06,7525.01,30100.05,271
2023,3,March,Q1,South,P006,Accounting Software,Software,33565.24,6713.05,26852.19,212
2023,3,March,Q1,East,P006,Accounting Software,Software,24067.98,4813.6,19254.38,56
2023,3,March,Q1,West,P006,Accounting Software,Software,32615.67,6523.13,26092.54,147
2023,3,March,Q1,Central,P006,Accounting Software,Software,39115.87,7823.17,31292.7,145
2023,3,March,Q1,North,P007,ERP License,Software,33228.6,5981.15,27247.45,46
2023,3,March,Q1,South,P007,ERP License,Software,27236.0,4902.48,22333.52,282
2023,3,March,Q1,East,P007,ERP License,Software,25491.97,4588.55,20903.42,63
2023,3,March,Q1,West,P007,ERP License,Software,6323.74,1138.27,5185.47,92
2023,3,March,Q1,Central,P007,ERP License,Software,33325.19,5998.53,27326.66,213
2023,3,March,Q1,North,P008,Mechanical Keyboard,Electronics,23837.11,10011.59,13825.52,126
2023,3,March,Q1,South,P008,Mechanical Keyboard,Electronics,5259.09,2208.82,3050.27,277
2023,3,March,Q1,East,P008,Mechanical Keyboard,Electronics,26025.61,10930.76,15094.85,270
2023,3,March,Q1,West,P008,Mechanical Keyboard,Electronics,32981.89,13852.39,19129.5,212
2023,3,March,Q1,Central,P008,Mechanical Keyboard,Electronics,31841.41,13373.39,18468.02,130
2023,3,March,Q1,North,P009,Webcam HD,Electronics,27999.78,12319.9,15679.88,95
2023,3,March,Q1,South,P009,Webcam HD,Electronics,8712.57,3833.53,4879.04,236
2023,3,March,Q1,East,P009,Webcam HD,Electronics,17113.43,7529.91,9583.52,164
2023,3,March,Q1,West,P009,Webcam HD,Electronics,18463.92,8124.12,10339.8,152
2023,3,March,Q1,Central,P009,Webcam HD,Electronics,30052.02,13222.89,16829.13,213
2023,3,March,Q1,North,P010,Headset Pro,Electronics,18930.52,8708.04,10222.48,295
2023,3,March,Q1,South,P010,Headset Pro,Electronics,9313.68,4284.29,5029.39,97
2023,3,March,Q1,East,P010,Headset Pro,Electronics,16055.99,7385.76,8670.23,245
2023,3,March,Q1,West,P010,Headset Pro,Electronics,28450.42,13087.19,15363.23,44
2023,3,March,Q1,Central,P010,Headset Pro,Electronics,35526.45,16342.17,19184.28,83
2023,4,April,Q2,North,P001,Laptop Pro 15,Electronics,31689.59,16478.59,15211.0,202
2023,4,April,Q2,South,P001,Laptop Pro 15,Electronics,33738.55,17544.05,16194.5,239
2023,4,April,Q2,East,P001,Laptop Pro 15,Electronics,16560.65,8611.54,7949.11,89
2023,4,April,Q2,West,P001,Laptop Pro 15,Electronics,27521.02,14310.93,13210.09,220
2023,4,April,Q2,Central,P001,Laptop Pro 15,Electronics,33252.01,17291.05,15960.96,41
2023,4,April,Q2,North,P002,Wireless Mouse,Electronics,37845.47,15138.19,22707.28,270
2023,4,April,Q2,South,P002,Wireless Mouse,Electronics,34307.76,13723.1,20584.66,273
2023,4,April,Q2,East,P002,Wireless Mouse,Electronics,28634.34,11453.74,17180.6,166
2023,4,April,Q2,West,P002,Wireless Mouse,Electronics,21763.8,8705.52,13058.28,277
2023,4,April,Q2,Central,P002,Wireless Mouse,Electronics,24119.35,9647.74,14471.61,201
2023,4,April,Q2,North,P003,Office Chair,Furniture,16816.83,9249.26,7567.57,255
2023,4,April,Q2,South,P003,Office Chair,Furniture,22588.35,12423.59,10164.76,34
2023,4,April,Q2,East,P003,Office Chair,Furniture,19904.79,10947.63,8957.16,258
2023,4,April,Q2,West,P003,Office Chair,Furniture,31356.95,17246.32,14110.63,164
2023,4,April,Q2,Central,P003,Office Chair,Furniture,5718.17,3144.99,2573.18,96
2023,4,April,Q2,North,P004,Standing Desk,Furniture,6549.96,3798.98,2750.98,265
2023,4,April,Q2,South,P004,Standing Desk,Furniture,30796.92,17862.21,12934.71,61
2023,4,April,Q2,East,P004,Standing Desk,Furniture,24464.51,14189.42,10275.09,199
2023,4,April,Q2,West,P004,Standing Desk,Furniture,16313.36,9461.75,6851.61,58
2023,4,April,Q2,Central,P004,Standing Desk,Furniture,26271.91,15237.71,11034.2,126
2023,4,April,Q2,North,P005,Monitor 27inch,Electronics,16413.82,7878.63,8535.19,49
2023,4,April,Q2,South,P005,Monitor 27inch,Electronics,7200.69,3456.33,3744.36,43
2023,4,April,Q2,East,P005,Monitor 27inch,Electronics,23049.29,11063.66,11985.63,229
2023,4,April,Q2,West,P005,Monitor 27inch,Electronics,27431.2,13166.98,14264.22,279
2023,4,April,Q2,Central,P005,Monitor 27inch,Electronics,13278.07,6373.47,6904.6,168
2023,4,April,Q2,North,P006,Accounting Software,Software,20342.3,4068.46,16273.84,288
2023,4,April,Q2,South,P006,Accounting Software,Software,26804.41,5360.88,21443.53,236
2023,4,April,Q2,East,P006,Accounting Software,Software,26577.61,5315.52,21262.09,112
2023,4,April,Q2,West,P006,Accounting Software,Software,18240.73,3648.15,14592.58,86
2023,4,April,Q2,Central,P006,Accounting Software,Software,30564.99,6113.0,24451.99,36
2023,4,April,Q2,North,P007,ERP License,Software,5361.7,965.11,4396.59,38
2023,4,April,Q2,South,P007,ERP License,Software,20858.94,3754.61,17104.33,60
2023,4,April,Q2,East,P007,ERP License,Software,8207.87,1477.42,6730.45,145
2023,4,April,Q2,West,P007,ERP License,Software,24407.59,4393.37,20014.22,205
2023,4,April,Q2,Central,P007,ERP License,Software,28382.34,5108.82,23273.52,276
2023,4,April,Q2,North,P008,Mechanical Keyboard,Electronics,32001.29,13440.54,18560.75,61
2023,4,April,Q2,South,P008,Mechanical Keyboard,Electronics,10095.24,4240.0,5855.24,182
2023,4,April,Q2,East,P008,Mechanical Keyboard,Electronics,34891.27,14654.33,20236.94,249
2023,4,April,Q2,West,P008,Mechanical Keyboard,Electronics,21567.89,9058.51,12509.38,59
2023,4,April,Q2,Central,P008,Mechanical Keyboard,Electronics,25104.8,10544.02,14560.78,260
2023,4,April,Q2,North,P009,Webcam HD,Electronics,32505.33,14302.35,18202.98,67
2023,4,April,Q2,South,P009,Webcam HD,Electronics,38056.99,16745.08,21311.91,229
2023,4,April,Q2,East,P009,Webcam HD,Electronics,36902.77,16237.22,20665.55,20
2023,4,April,Q2,West,P009,Webcam HD,Electronics,22970.41,10106.98,12863.43,230
2023,4,April,Q2,Central,P009,Webcam HD,Electronics,31027.29,13652.01,17375.28,216
2023,4,April,Q2,North,P010,Headset Pro,Electronics,43083.51,19818.41,23265.1,28
2023,4,April,Q2,South,P010,Headset Pro,Electronics,29187.28,13426.15,15761.13,208
2023,4,April,Q2,East,P010,Headset Pro,Electronics,29058.56,13366.94,15691.62,211
2023,4,April,Q2,West,P010,Headset Pro,Electronics,6032.1,2774.77,3257.33,54
2023,4,April,Q2,Central,P010,Headset Pro,Electronics,22960.65,10561.9,12398.75,139
2023,5,May,Q2,North,P001,Laptop Pro 15,Electronics,17113.71,8899.13,8214.58,112
2023,5,May,Q2,South,P001,Laptop Pro 15,Electronics,15988.41,8313.97,7674.44,166
2023,5,May,Q2,East,P001,Laptop Pro 15,Electronics,5778.65,3004.9,2773.75,266
2023,5,May,Q2,West,P001,Laptop Pro 15,Electronics,20492.57,10656.14,9836.43,236
2023,5,May,Q2,Central,P001,Laptop Pro 15,Electronics,17326.8,9009.94,8316.86,54
2023,5,May,Q2,North,P002,Wireless Mouse,Electronics,19130.14,7652.06,11478.08,54
2023,5,May,Q2,South,P002,Wireless Mouse,Electronics,19352.41,7740.96,11611.45,292
2023,5,May,Q2,East,P002,Wireless Mouse,Electronics,28281.36,11312.54,16968.82,177
2023,5,May,Q2,West,P002,Wireless Mouse,Electronics,34614.2,13845.68,20768.52,144
2023,5,May,Q2,Central,P002,Wireless Mouse,Electronics,18186.35,7274.54,10911.81,66
2023,5,May,Q2,North,P003,Office Chair,Furniture,20805.89,11443.24,9362.65,276
2023,5,May,Q2,South,P003,Office Chair,Furniture,24271.83,13349.51,10922.32,253
2023,5,May,Q2,East,P003,Office Chair,Furniture,25750.77,14162.92,11587.85,85
2023,5,May,Q2,West,P003,Office Chair,Furniture,4687.98,2578.39,2109.59,154
2023,5,May,Q2,Central,P003,Office Chair,Furniture,21174.31,11645.87,9528.44,105
2023,5,May,Q2,North,P004,Standing Desk,Furniture,20075.75,11643.93,8431.82,266
2023,5,May,Q2,South,P004,Standing Desk,Furniture,20285.55,11765.62,8519.93,62
2023,5,May,Q2,East,P004,Standing Desk,Furniture,42243.06,24500.97,17742.09,228
2023,5,May,Q2,West,P004,Standing Desk,Furniture,29822.58,17297.1,12525.48,274
2023,5,May,Q2,Central,P004,Standing Desk,Furniture,33617.12,19497.93,14119.19,124
2023,5,May,Q2,North,P005,Monitor 27inch,Electronics,10938.75,5250.6,5688.15,207
2023,5,May,Q2,South,P005,Monitor 27inch,Electronics,9009.87,4324.74,4685.13,116
2023,5,May,Q2,East,P005,Monitor 27inch,Electronics,4641.35,2227.85,2413.5,283
2023,5,May,Q2,West,P005,Monitor 27inch,Electronics,26295.33,12621.76,13673.57,234
2023,5,May,Q2,Central,P005,Monitor 27inch,Electronics,25172.56,12082.83,13089.73,60
2023,5,May,Q2,North,P006,Accounting Software,Software,25434.2,5086.84,20347.36,289
2023,5,May,Q2,South,P006,Accounting Software,Software,37944.5,7588.9,30355.6,105
2023,5,May,Q2,East,P006,Accounting Software,Software,11973.5,2394.7,9578.8,187
2023,5,May,Q2,West,P006,Accounting Software,Software,27959.49,5591.9,22367.59,49
2023,5,May,Q2,Central,P006,Accounting Software,Software,36507.27,7301.45,29205.82,58
2023,5,May,Q2,North,P007,ERP License,Software,16413.38,2954.41,13458.97,212
2023,5,May,Q2,South,P007,ERP License,Software,25277.23,4549.9,20727.33,285
2023,5,May,Q2,East,P007,ERP License,Software,11704.3,2106.77,9597.53,196
2023,5,May,Q2,West,P007,ERP License,Software,15088.42,2715.92,12372.5,125
2023,5,May,Q2,Central,P007,ERP License,Software,11192.71,2014.69,9178.02,179
2023,5,May,Q2,North,P008,Mechanical Keyboard,Electronics,41045.2,17238.98,23806.22,66
2023,5,May,Q2,South,P008,Mechanical Keyboard,Electronics,43132.23,18115.54,25016.69,41
2023,5,May,Q2,East,P008,Mechanical Keyboard,Electronics,8788.4,3691.13,5097.27,292
2023,5,May,Q2,West,P008,Mechanical Keyboard,Electronics,9574.42,4021.26,5553.16,217
2023,5,May,Q2,Central,P008,Mechanical Keyboard,Electronics,16180.99,6796.02,9384.97,108
2023,5,May,Q2,North,P009,Webcam HD,Electronics,25990.69,11435.9,14554.79,72
2023,5,May,Q2,South,P009,Webcam HD,Electronics,28415.71,12502.91,15912.8,143
2023,5,May,Q2,East,P009,Webcam HD,Electronics,8544.67,3759.65,4785.02,72
2023,5,May,Q2,West,P009,Webcam HD,Electronics,14602.61,6425.15,8177.46,180
2023,5,May,Q2,Central,P009,Webcam HD,Electronics,13922.11,6125.73,7796.38,118
2023,5,May,Q2,North,P010,Headset Pro,Electronics,21117.12,9713.88,11403.24,64
2023,5,May,Q2,South,P010,Headset Pro,Electronics,24029.15,11053.41,12975.74,65
2023,5,May,Q2,East,P010,Headset Pro,Electronics,16148.16,7428.15,8720.01,190
2023,5,May,Q2,West,P010,Headset Pro,Electronics,26257.19,12078.31,14178.88,47
2023,5,May,Q2,Central,P010,Headset Pro,Electronics,8677.31,3991.56,4685.75,39
2023,6,June,Q2,North,P001,Laptop Pro 15,Electronics,15500.21,8060.11,7440.1,177
2023,6,June,Q2,South,P001,Laptop Pro 15,Electronics,20747.21,10788.55,9958.66,245
2023,6,June,Q2,East,P001,Laptop Pro 15,Electronics,35786.02,18608.73,17177.29,71
2023,6,June,Q2,West,P001,Laptop Pro 15,Electronics,8186.62,4257.04,3929.58,228
2023,6,June,Q2,Central,P001,Laptop Pro 15,Electronics,28637.9,14891.71,13746.19,175
2023,6,June,Q2,North,P002,Wireless Mouse,Electronics,24098.83,9639.53,14459.3,228
2023,6,June,Q2,South,P002,Wireless Mouse,Electronics,30319.24,12127.7,18191.54,176
2023,6,June,Q2,East,P002,Wireless Mouse,Electronics,27439.77,10975.91,16463.86,175
2023,6,June,Q2,West,P002,Wireless Mouse,Electronics,12679.41,5071.76,7607.65,114
2023,6,June,Q2,Central,P002,Wireless Mouse,Electronics,10210.99,4084.4,6126.59,156
2023,6,June,Q2,North,P003,Office Chair,Furniture,24194.04,13306.72,10887.32,233
2023,6,June,Q2,South,P003,Office Chair,Furniture,24885.29,13686.91,11198.38,72
2023,6,June,Q2,East,P003,Office Chair,Furniture,5903.22,3246.77,2656.45,73
2023,6,June,Q2,West,P003,Office Chair,Furniture,31796.77,17488.22,14308.55,214
2023,6,June,Q2,Central,P003,Office Chair,Furniture,9034.54,4969.0,4065.54,289
2023,6,June,Q2,North,P004,Standing Desk,Furniture,12116.1,7027.34,5088.76,148
2023,6,June,Q2,South,P004,Standing Desk,Furniture,13780.16,7992.49,5787.67,83
2023,6,June,Q2,East,P004,Standing Desk,Furniture,30213.28,17523.7,12689.58,233
2023,6,June,Q2,West,P004,Standing Desk,Furniture,40145.41,23284.34,16861.07,97
2023,6,June,Q2,Central,P004,Standing Desk,Furniture,10265.64,5954.07,4311.57,275
2023,6,June,Q2,North,P005,Monitor 27inch,Electronics,29310.5,14069.04,15241.46,225
2023,6,June,Q2,South,P005,Monitor 27inch,Electronics,15451.15,7416.55,8034.6,215
2023,6,June,Q2,East,P005,Monitor 27inch,Electronics,31636.7,15185.62,16451.08,35
2023,6,June,Q2,West,P005,Monitor 27inch,Electronics,35671.0,17122.08,18548.92,158
2023,6,June,Q2,Central,P005,Monitor 27inch,Electronics,36525.13,17532.06,18993.07,64
2023,6,June,Q2,North,P006,Accounting Software,Software,4511.12,902.22,3608.9,137
2023,6,June,Q2,South,P006,Accounting Software,Software,13421.33,2684.27,10737.06,200
2023,6,June,Q2,East,P006,Accounting Software,Software,33332.45,6666.49,26665.96,87
2023,6,June,Q2,West,P006,Accounting Software,Software,41018.38,8203.68,32814.7,45
2023,6,June,Q2,Central,P006,Accounting Software,Software,15836.86,3167.37,12669.49,35
2023,6,June,Q2,North,P007,ERP License,Software,7644.23,1375.96,6268.27,257
2023,6,June,Q2,South,P007,ERP License,Software,22258.97,4006.61,18252.36,272
2023,6,June,Q2,East,P007,ERP License,Software,12360.63,2224.91,10135.72,117
2023,6,June,Q2,West,P007,ERP License,Software,39704.65,7146.84,32557.81,82
2023,6,June,Q2,Central,P007,ERP License,Software,14308.17,2575.47,11732.7,65
2023,6,June,Q2,North,P008,Mechanical Keyboard,Electronics,22239.51,9340.59,12898.92,42
2023,6,June,Q2,South,P008,Mechanical Keyboard,Electronics,26919.84,11306.33,15613.51,282
2023,6,June,Q2,East,P008,Mechanical Keyboard,Electronics,6247.8,2624.08,3623.72,95
2023,6,June,Q2,West,P008,Mechanical Keyboard,Electronics,37235.7,15638.99,21596.71,214
2023,6,June,Q2,Central,P008,Mechanical Keyboard,Electronics,6703.25,2815.36,3887.89,34
2023,6,June,Q2,North,P009,Webcam HD,Electronics,16932.14,7450.14,9482.0,113
2023,6,June,Q2,South,P009,Webcam HD,Electronics,18953.73,8339.64,10614.09,203
2023,6,June,Q2,East,P009,Webcam HD,Electronics,25854.76,11376.09,14478.67,154
2023,6,June,Q2,West,P009,Webcam HD,Electronics,36000.49,15840.22,20160.27,224
2023,6,June,Q2,Central,P009,Webcam HD,Electronics,23616.62,10391.31,13225.31,31
2023,6,June,Q2,North,P010,Headset Pro,Electronics,22556.62,10376.05,12180.57,277
2023,6,June,Q2,South,P010,Headset Pro,Electronics,35745.57,16442.96,19302.61,220
2023,6,June,Q2,East,P010,Headset Pro,Electronics,19757.8,9088.59,10669.21,68
2023,6,June,Q2,West,P010,Headset Pro,Electronics,28009.53,12884.38,15125.15,201
2023,6,June,Q2,Central,P010,Headset Pro,Electronics,33953.66,15618.68,18334.98,132
2023,7,July,Q3,North,P001,Laptop Pro 15,Electronics,37435.59,19466.51,17969.08,291
2023,7,July,Q3,South,P001,Laptop Pro 15,Electronics,40157.92,20882.12,19275.8,246
2023,7,July,Q3,East,P001,Laptop Pro 15,Electronics,28116.05,14620.35,13495.7,141
2023,7,July,Q3,West,P001,Laptop Pro 15,Electronics,8470.81,4404.82,4065.99,46
2023,7,July,Q3,Central,P001,Laptop Pro 15,Electronics,31912.36,16594.43,15317.93,90
2023,7,July,Q3,North,P002,Wireless Mouse,Electronics,6461.67,2584.67,3877.0,70
2023,7,July,Q3,South,P002,Wireless Mouse,Electronics,17190.44,6876.18,10314.26,24
2023,7,July,Q3,East,P002,Wireless Mouse,Electronics,21920.78,8768.31,13152.47,161
2023,7,July,Q3,West,P002,Wireless Mouse,Electronics,35656.84,14262.74,21394.1,60
2023,7,July,Q3,Central,P002,Wireless Mouse,Electronics,4714.32,1885.73,2828.59,28
2023,7,July,Q3,North,P003,Office Chair,Furniture,17385.38,9561.96,7823.42,151
2023,7,July,Q3,South,P003,Office Chair,Furniture,38660.16,21263.09,17397.07,185
2023,7,July,Q3,East,P003,Office Chair,Furniture,20240.48,11132.26,9108.22,168
